id,is_russia,purch_id,created_at,state,amount
299898,yes,187379,2020-04-03,successful,106.624859
299898,yes,212542,2020-04-05,successful,561.2049393
299898,yes,242343,2020-06-17,successful,475.8132855
299898,yes,187951,2020-04-04,successful,944.132321
299898,yes,187392,2020-04-26,successful,328.0666822
299898,yes,229803,2020-06-29,successful,389.5833924
299898,yes,251928,2020-06-20,successful,183.1664722
299898,yes,187387,2020-04-24,successful,743.8339074
299903,yes,,,,
299928,yes,,,,
299969,yes,,,,
300080,yes,,,,
300097,yes,,,,
300102,yes,,,,
300165,yes,,,,
300214,yes,,,,
300276,no,,,,
300292,yes,,,,
300326,yes,,,,
300351,yes,,,,
300388,yes,,,,
300415,yes,,,,
300428,yes,,,,
300453,yes,,,,
300495,yes,,,,
300504,yes,,,,
300507,yes,,,,
300550,no,,,,
300573,yes,,,,
300597,yes,,,,
300623,yes,,,,
300638,yes,,,,
300667,yes,,,,
300672,yes,,,,
300703,yes,,,,
300705,yes,,,,
300708,yes,,,,
300752,yes,,,,
300758,yes,,,,
300782,yes,,,,
300791,yes,,,,
300847,yes,,,,
300874,yes,,,,
300903,yes,,,,
300922,yes,,,,
300956,yes,,,,
300957,yes,,,,
300988,yes,,,,
301021,yes,,,,
301055,yes,,,,
301074,yes,,,,
301126,yes,,,,
301136,no,,,,
301205,yes,,,,
301208,yes,,,,
301238,yes,,,,
301251,yes,,,,
301260,yes,,,,
301337,yes,,,,
301350,yes,,,,
301388,yes,,,,
301439,yes,,,,
301494,yes,,,,
301495,yes,,,,
301552,yes,,,,
301557,yes,,,,
301602,yes,,,,
301650,yes,,,,
301690,yes,,,,
301701,yes,,,,
301765,yes,,,,
301776,yes,,,,
301783,yes,,,,
301798,yes,,,,
301808,yes,,,,
301848,yes,,,,
301856,no,,,,
301891,yes,55949,2020-03-12,successful,336.3383759
301891,yes,59331,2020-03-09,successful,270.004373
301891,yes,59336,2020-03-16,successful,1010.394266
301891,yes,59330,2020-03-07,successful,746.9044141
301891,yes,55942,2020-03-29,successful,692.9200529
301968,yes,,,,
301984,yes,,,,
302039,yes,,,,
302058,yes,,,,
302092,yes,,,,
302096,yes,,,,
302105,yes,,,,
302123,yes,,,,
302177,yes,,,,
302186,yes,,,,
302190,yes,,,,
302209,yes,,,,
302269,yes,,,,
302291,yes,,,,
302321,yes,,,,
302337,yes,,,,
302406,no,,,,
302444,yes,,,,
302467,yes,,,,
302483,no,,,,
302498,yes,,,,
302499,yes,,,,
302508,yes,,,,
302525,yes,,,,
302590,yes,,,,
302593,yes,,,,
302597,yes,,,,
302656,yes,303680,2020-06-18,successful,351.0113195
302664,yes,,,,
302696,yes,,,,
302747,yes,,,,
302753,yes,64229,2020-03-04,successful,388.8675498
302753,yes,64227,2020-03-03,successful,1037.930053
302753,yes,64228,2020-03-25,successful,343.3445795
302764,yes,,,,
302765,yes,,,,
302777,yes,,,,
302823,yes,,,,
302838,no,,,,
302841,yes,,,,
302889,yes,,,,
302922,yes,,,,
302931,yes,,,,
302938,no,,,,
302974,no,,,,
302996,yes,,,,
303017,yes,,,,
303080,yes,,,,
303090,yes,,,,
303096,yes,,,,
303136,yes,,,,
303185,yes,,,,
303203,yes,,,,
303240,yes,,,,
303257,yes,,,,
303275,yes,,,,
303281,yes,,,,
303325,no,,,,
303339,yes,,,,
303350,yes,,,,
303382,yes,,,,
303391,yes,,,,
303441,no,,,,
303486,yes,,,,
303506,yes,,,,
303557,yes,,,,
303563,yes,,,,
303567,yes,,,,
303685,yes,,,,
303710,yes,,,,
303795,no,,,,
303814,yes,,,,
303832,yes,,,,
303836,yes,,,,
303879,yes,,,,
303949,yes,,,,
303973,yes,,,,
304034,yes,,,,
304044,yes,,,,
304048,yes,,,,
304079,yes,,,,
304103,yes,,,,
304116,yes,,,,
304180,yes,,,,
304190,yes,,,,
304235,yes,,,,
304242,yes,,,,
304256,yes,,,,
304284,yes,,,,
304311,yes,,,,
304327,yes,,,,
304337,yes,,,,
304408,no,,,,
304416,yes,,,,
304418,no,,,,
304440,yes,,,,
304447,yes,,,,
304508,yes,,,,
304539,yes,,,,
304581,yes,,,,
304633,yes,56811,2020-03-05,successful,723.4318278
304668,yes,,,,
304711,yes,,,,
304741,yes,,,,
304752,yes,,,,
304781,no,,,,
304855,yes,,,,
304856,yes,,,,
304906,yes,,,,
304910,yes,,,,
304920,yes,,,,
304955,yes,,,,
304964,yes,,,,
305004,yes,58150,2020-03-29,successful,388.3551527
305016,yes,,,,
305026,yes,,,,
305043,yes,,,,
305048,yes,,,,
305082,yes,,,,
305100,yes,,,,
305138,yes,,,,
305143,yes,,,,
305189,yes,,,,
305194,yes,,,,
305265,yes,,,,
305296,yes,,,,
305334,yes,,,,
305384,yes,,,,
305392,yes,,,,
305441,yes,,,,
305450,yes,,,,
305462,yes,,,,
305490,yes,,,,
305532,yes,,,,
305594,yes,,,,
305608,yes,,,,
305637,yes,,,,
305691,no,,,,
305705,yes,,,,
305752,yes,,,,
305787,yes,,,,
305862,yes,,,,
305889,yes,,,,
305908,yes,,,,
305917,yes,,,,
305930,yes,,,,
305974,yes,,,,
306005,yes,,,,
306044,yes,,,,
306065,no,,,,
306130,yes,,,,
306184,yes,,,,
306193,yes,,,,
306211,no,,,,
306266,yes,,,,
306295,yes,,,,
306357,yes,,,,
306433,yes,,,,
306443,yes,,,,
306486,yes,,,,
306546,yes,,,,
306585,no,,,,
306614,no,,,,
306645,yes,,,,
306668,yes,,,,
306691,yes,,,,
306702,yes,,,,
306724,yes,,,,
306795,yes,,,,
306810,yes,,,,
306828,yes,,,,
306831,yes,,,,
306906,yes,,,,
306910,yes,,,,
306920,yes,,,,
306988,yes,,,,
307026,yes,,,,
307028,yes,,,,
307038,yes,,,,
307083,yes,,,,
307087,yes,,,,
307108,yes,,,,
307164,yes,,,,
307185,yes,,,,
307203,yes,,,,
307210,yes,,,,
307238,yes,,,,
307277,yes,,,,
307280,yes,,,,
307336,yes,,,,
307341,yes,,,,
307376,yes,,,,
307470,yes,,,,
307520,yes,,,,
307521,no,,,,
307585,yes,,,,
307595,yes,,,,
307616,yes,,,,
307650,yes,,,,
307670,yes,,,,
307694,yes,,,,
307709,yes,,,,
307726,yes,,,,
307746,yes,,,,
307780,yes,,,,
307807,yes,,,,
307816,yes,,,,
307852,yes,,,,
307890,yes,,,,
307920,yes,,,,
307938,yes,,,,
307968,yes,,,,
307975,yes,,,,
308028,yes,,,,
308058,yes,,,,
308079,yes,,,,
308103,yes,,,,
308111,yes,,,,
308113,yes,,,,
308161,yes,,,,
308236,yes,,,,
308254,yes,,,,
308287,yes,,,,
308301,yes,,,,
308337,yes,,,,
308367,yes,,,,
308371,yes,,,,
308391,yes,,,,
308398,yes,,,,
308433,yes,,,,
308455,yes,,,,
308462,yes,,,,
308471,yes,,,,
308498,yes,,,,
308522,yes,,,,
308540,yes,,,,
308609,yes,,,,
308615,yes,,,,
308641,no,,,,
308656,no,,,,
308671,yes,,,,
308688,yes,,,,
308709,yes,,,,
308717,yes,,,,
308765,yes,,,,
308794,yes,,,,
308809,yes,,,,
308849,yes,,,,
308852,yes,,,,
308904,yes,,,,
308945,yes,,,,
308971,yes,,,,
309019,no,,,,
309029,yes,,,,
309046,yes,,,,
309080,yes,,,,
309132,yes,,,,
309133,yes,,,,
309143,no,,,,
309160,yes,,,,
309269,yes,,,,
309282,no,,,,
309308,yes,,,,
309330,yes,,,,
309365,yes,,,,
309389,yes,,,,
309393,yes,,,,
309440,yes,,,,
309463,no,,,,
309490,yes,,,,
309540,yes,,,,
309550,yes,,,,
309572,yes,,,,
309573,yes,,,,
309603,yes,,,,
309622,no,,,,
309688,yes,,,,
309693,yes,,,,
309759,yes,,,,
309773,yes,,,,
309820,yes,,,,
309847,yes,,,,
309884,yes,,,,
309922,yes,,,,
309936,yes,,,,
309942,yes,,,,
309985,yes,,,,
310042,yes,,,,
310044,yes,,,,
310064,yes,,,,
310113,yes,,,,
310118,yes,,,,
310120,yes,,,,
310141,yes,,,,
310149,yes,,,,
310214,yes,,,,
310217,yes,,,,
310240,yes,,,,
310263,yes,,,,
310279,yes,,,,
310283,yes,,,,
310341,yes,,,,
310382,yes,,,,
310401,yes,,,,
310406,yes,,,,
310438,yes,,,,
310459,yes,,,,
310468,yes,,,,
310487,yes,,,,
310488,yes,,,,
310515,yes,,,,
310520,no,,,,
310560,yes,,,,
310622,yes,,,,
310649,yes,,,,
310678,yes,,,,
310680,yes,,,,
310699,yes,,,,
310703,yes,,,,
310745,yes,,,,
310761,yes,,,,
310784,yes,,,,
310819,yes,,,,
310833,yes,,,,
310870,no,,,,
310878,yes,,,,
310898,yes,,,,
310923,no,,,,
310974,yes,,,,
311001,yes,,,,
311074,no,,,,
311085,yes,,,,
311103,yes,,,,
311124,yes,,,,
311149,yes,,,,
311160,yes,,,,
311186,yes,,,,
311218,yes,,,,
311266,yes,,,,
311302,yes,,,,
311361,yes,,,,
311370,yes,,,,
311414,yes,,,,
311433,yes,,,,
311469,yes,,,,
311470,yes,256569,2020-06-07,successful,1327.92719
311490,yes,,,,
311545,yes,,,,
311572,yes,,,,
311613,yes,,,,
311684,yes,,,,
311716,yes,,,,
311773,yes,,,,
311809,yes,,,,
311814,yes,,,,
311821,yes,,,,
311848,yes,,,,
311868,yes,,,,
311871,no,,,,
311883,yes,,,,
311905,yes,,,,
311962,yes,,,,
312027,yes,,,,
312038,yes,,,,
312061,yes,,,,
312073,no,,,,
312099,yes,,,,
312130,yes,,,,
312153,yes,67434,2020-03-29,successful,2503.609711
312210,yes,,,,
312214,yes,,,,
312240,yes,,,,
312277,yes,,,,
312286,yes,,,,
312296,yes,,,,
312353,yes,,,,
312358,yes,,,,
312379,yes,,,,
312391,yes,,,,
312395,yes,,,,
312440,yes,,,,
312476,yes,,,,
312480,yes,,,,
312510,yes,,,,
312542,yes,,,,
312548,yes,,,,
312559,yes,,,,
312635,yes,,,,
312651,yes,,,,
312687,yes,,,,
312691,yes,,,,
312733,yes,,,,
312734,yes,,,,
312790,yes,,,,
312792,yes,,,,
312815,yes,,,,
312859,yes,,,,
312879,yes,,,,
312903,yes,,,,
312933,yes,,,,
312940,yes,,,,
312942,yes,,,,
312983,yes,,,,
312984,yes,,,,
312990,yes,,,,
313003,yes,,,,
313075,no,,,,
313093,yes,,,,
313114,no,,,,
313127,yes,221578,2020-06-11,successful,166.7500845
313163,yes,,,,
313192,yes,,,,
313218,yes,,,,
313261,yes,,,,
313283,yes,,,,
313290,yes,,,,
313324,yes,,,,
313362,yes,,,,
313396,yes,,,,
313399,yes,,,,
313419,yes,,,,
313437,yes,,,,
313493,yes,,,,
313525,yes,,,,
313549,yes,,,,
313569,yes,,,,
313579,yes,,,,
313587,yes,,,,
313608,yes,,,,
313636,yes,,,,
313660,yes,,,,
313693,yes,,,,
313708,yes,,,,
313786,yes,,,,
313796,yes,,,,
313800,yes,,,,
313832,yes,,,,
313838,yes,,,,
313881,yes,,,,
313918,yes,,,,
313922,yes,,,,
313958,yes,,,,
314012,yes,,,,
314018,yes,,,,
314051,yes,,,,
314065,yes,,,,
314073,yes,,,,
314112,yes,,,,
314147,yes,,,,
314162,yes,,,,
314174,yes,,,,
314183,yes,,,,
314192,yes,,,,
314238,yes,,,,
314271,yes,,,,
314323,yes,,,,
314341,yes,,,,
314360,yes,,,,
314378,no,,,,
314386,no,,,,
314420,yes,,,,
314433,no,,,,
314440,yes,186651,2020-04-10,successful,277.4411894
314479,no,,,,
314512,yes,,,,
314533,yes,,,,
314562,no,,,,
314586,yes,,,,
314610,yes,,,,
314661,yes,,,,
314683,yes,,,,
314708,yes,,,,
314737,yes,,,,
314753,yes,,,,
314763,yes,,,,
314792,yes,,,,
314794,yes,,,,
314820,no,,,,
314828,yes,,,,
314841,yes,,,,
314850,yes,61327,2020-03-21,successful,356.107001
314888,yes,,,,
314907,yes,,,,
314944,yes,,,,
315001,yes,,,,
315028,yes,,,,
315036,yes,,,,
315126,no,,,,
315131,yes,,,,
315158,yes,,,,
315164,yes,,,,
315225,no,,,,
315250,yes,,,,
315273,yes,,,,
315299,yes,,,,
315323,no,,,,
315352,yes,,,,
315360,yes,,,,
315372,yes,,,,
315379,yes,,,,
315410,yes,,,,
315431,yes,,,,
315444,yes,,,,
315471,yes,231354,2020-06-13,successful,243.6361241
315506,yes,,,,
315513,yes,,,,
315531,yes,,,,
315581,no,,,,
315583,yes,,,,
315617,yes,,,,
315624,yes,,,,
315668,yes,,,,
315731,yes,,,,
315743,no,,,,
315823,yes,,,,
315849,yes,,,,
315889,yes,,,,
315906,yes,,,,
315925,yes,,,,
315957,yes,,,,
315968,yes,,,,
315997,yes,,,,
316057,yes,,,,
316077,yes,,,,
316105,no,,,,
316162,yes,,,,
316196,yes,,,,
316198,yes,,,,
316211,yes,,,,
316261,yes,,,,
316310,yes,,,,
316316,no,,,,
316355,yes,,,,
316387,yes,,,,
316418,yes,,,,
316496,yes,,,,
316503,yes,,,,
316582,yes,,,,
316605,yes,,,,
316639,yes,,,,
316643,yes,,,,
316687,yes,,,,
316696,yes,,,,
316769,yes,,,,
316808,yes,,,,
316811,yes,,,,
316862,yes,,,,
316877,yes,,,,
316885,yes,,,,
316887,yes,,,,
316894,yes,,,,
316911,yes,,,,
316956,yes,,,,
316998,yes,,,,
317003,yes,,,,
317092,yes,,,,
317112,yes,,,,
317127,yes,,,,
317170,yes,,,,
317182,yes,,,,
317232,yes,,,,
317283,yes,,,,
317296,yes,,,,
317345,yes,,,,
317350,yes,,,,
317420,yes,,,,
317437,no,,,,
317442,yes,,,,
317443,yes,,,,
317469,yes,,,,
317494,yes,,,,
317504,no,,,,
317551,no,,,,
317591,yes,,,,
317613,yes,,,,
317632,yes,,,,
317654,no,,,,
317668,yes,,,,
317676,yes,,,,
317742,yes,,,,
317754,no,,,,
317767,no,,,,
317788,yes,,,,
317830,yes,,,,
317837,yes,,,,
317875,yes,,,,
317895,yes,,,,
317928,no,,,,
317944,yes,,,,
317988,yes,,,,
318013,yes,,,,
318028,yes,,,,
318035,no,,,,
318087,no,,,,
318094,yes,,,,
318115,yes,,,,
318150,yes,,,,
318177,yes,,,,
318218,yes,,,,
318321,yes,,,,
318336,yes,,,,
318366,yes,,,,
318394,yes,,,,
318433,yes,,,,
318464,yes,,,,
318474,yes,,,,
318492,no,,,,
318528,yes,,,,
318582,yes,,,,
318601,yes,,,,
318622,yes,,,,
318639,yes,,,,
318645,yes,,,,
318679,yes,,,,
318708,yes,,,,
318717,yes,,,,
318767,yes,,,,
318788,yes,,,,
318804,yes,,,,
318818,yes,,,,
318833,yes,,,,
318891,yes,,,,
318898,yes,,,,
318920,yes,,,,
318933,yes,,,,
318955,yes,,,,
318991,yes,,,,
319079,yes,,,,
319095,yes,,,,
319115,yes,,,,
319174,yes,,,,
319217,yes,,,,
319219,yes,,,,
319245,yes,,,,
319251,yes,,,,
319261,yes,,,,
319274,yes,295719,2020-05-20,successful,524.8513429
319274,yes,198617,2020-04-10,successful,418.2729159
319324,yes,,,,
319371,yes,,,,
319425,yes,,,,
319467,no,,,,
319471,yes,,,,
319497,yes,,,,
319534,yes,,,,
319538,yes,,,,
319578,yes,,,,
319617,yes,,,,
319643,yes,,,,
319695,yes,,,,
319700,yes,,,,
319752,yes,,,,
319756,yes,,,,
319776,yes,,,,
319793,yes,,,,
319804,yes,,,,
319881,yes,,,,
319931,no,,,,
319942,yes,,,,
319945,no,,,,
319958,yes,,,,
319967,yes,,,,
319985,yes,,,,
320041,yes,,,,
320101,yes,,,,
320133,yes,,,,
320135,no,,,,
320225,yes,,,,
320227,yes,,,,
320247,no,,,,
320268,yes,,,,
320290,yes,,,,
320307,yes,,,,
320355,yes,,,,
320385,yes,,,,
320406,yes,,,,
320409,yes,,,,
320424,yes,,,,
320433,yes,,,,
320474,yes,,,,
320504,yes,,,,
320549,yes,322154,2020-05-13,successful,132.6479411
320549,yes,297047,2020-06-28,successful,483.7682549
320577,yes,,,,
320600,yes,,,,
320612,yes,,,,
320619,yes,,,,
320635,yes,,,,
320717,yes,271020,2020-05-31,successful,334.8070233
320728,yes,,,,
320739,yes,,,,
320747,yes,,,,
320756,yes,,,,
320782,yes,,,,
320818,yes,,,,
320834,yes,,,,
320871,yes,,,,
320914,no,,,,
320919,yes,,,,
320957,no,314376,2020-06-10,successful,256.9495002
320965,yes,,,,
320975,yes,,,,
321004,yes,,,,
321029,yes,,,,
321054,yes,,,,
321089,yes,,,,
321114,yes,,,,
321146,yes,,,,
321154,yes,,,,
321178,yes,,,,
321223,yes,,,,
321226,no,,,,
321253,yes,,,,
321296,yes,,,,
321364,yes,,,,
321370,yes,,,,
321383,yes,,,,
321411,yes,,,,
321417,yes,,,,
321455,yes,,,,
321476,yes,,,,
321505,yes,,,,
321564,yes,,,,
321591,yes,,,,
321600,yes,,,,
321621,yes,,,,
321645,no,,,,
321696,yes,,,,
321725,yes,,,,
321784,yes,,,,
321819,yes,,,,
321832,no,,,,
321836,yes,,,,
321877,yes,,,,
321916,yes,,,,
321919,yes,,,,
321964,yes,,,,
321988,no,,,,
322028,yes,,,,
322066,yes,,,,
322067,yes,53588,2020-03-17,successful,207.2037613
322091,yes,,,,
322138,yes,,,,
322177,yes,,,,
322250,yes,,,,
322267,yes,,,,
322289,yes,,,,
322321,yes,,,,
322324,yes,,,,
322348,no,,,,
322389,yes,,,,
322411,yes,,,,
322429,yes,,,,
322467,yes,,,,
322501,yes,,,,
322506,yes,,,,
322568,yes,,,,
322596,yes,56847,2020-03-27,successful,509.3515868
322602,yes,,,,
322623,yes,,,,
322634,yes,,,,
322651,yes,,,,
322679,yes,,,,
322729,yes,,,,
322766,yes,,,,
322780,yes,,,,
322794,yes,,,,
322829,yes,,,,
322867,yes,,,,
322876,yes,,,,
322934,yes,,,,
322978,yes,,,,
322992,yes,,,,
323075,yes,,,,
323094,yes,,,,
323128,yes,,,,
323151,yes,,,,
323179,yes,,,,
323201,yes,,,,
323207,yes,,,,
323238,yes,,,,
323255,yes,,,,
323326,yes,,,,
323356,yes,,,,
323373,yes,,,,
323419,yes,,,,
323451,yes,56803,2020-03-16,successful,956.2133267
323476,yes,,,,
323507,yes,,,,
323539,no,,,,
323593,yes,,,,
323614,yes,,,,
323664,no,,,,
323701,yes,,,,
323718,yes,,,,
323797,yes,,,,
323807,yes,,,,
323826,yes,,,,
323841,yes,,,,
323891,yes,,,,
323909,yes,,,,
323916,yes,,,,
323959,yes,,,,
323978,yes,,,,
323988,yes,,,,
324062,yes,,,,
324080,yes,,,,
324110,yes,,,,
324126,yes,,,,
324150,yes,,,,
324169,yes,,,,
324242,yes,,,,
324252,yes,,,,
324269,no,,,,
324334,yes,,,,
324388,yes,,,,
324425,yes,,,,
324455,yes,55776,2020-03-13,successful,431.236385
324463,yes,,,,
324508,no,,,,
324530,yes,,,,
324558,yes,,,,
324597,yes,,,,
324620,yes,,,,
324650,yes,,,,
324690,yes,,,,
324732,yes,,,,
324782,yes,,,,
324785,yes,,,,
324827,yes,,,,
324898,yes,,,,
324901,yes,,,,
324922,yes,,,,
324945,yes,,,,
325008,yes,,,,
325021,yes,,,,
325047,yes,,,,
325058,yes,,,,
325096,no,,,,
325109,yes,,,,
325159,yes,,,,
325183,yes,,,,
325199,yes,,,,
325209,yes,,,,
325217,yes,,,,
325258,yes,,,,
325335,no,,,,
325350,yes,,,,
325354,yes,,,,
325428,yes,,,,
325463,yes,,,,
325494,yes,,,,
325537,yes,,,,
325581,yes,,,,
325586,yes,,,,
325632,yes,,,,
325681,yes,,,,
325695,yes,,,,
325770,no,,,,
325791,yes,,,,
325812,yes,,,,
325833,no,,,,
325870,yes,,,,
325907,yes,,,,
325948,yes,,,,
325970,yes,,,,
325975,yes,,,,
326058,yes,,,,
326069,yes,,,,
326100,yes,,,,
326111,yes,,,,
326176,yes,,,,
326196,yes,,,,
326249,yes,,,,
326276,yes,,,,
326303,yes,,,,
326304,yes,,,,
326328,yes,201659,2020-04-15,successful,885.8417052
326335,yes,,,,
326342,yes,,,,
326415,yes,,,,
326463,yes,,,,
326492,yes,,,,
326530,yes,,,,
326533,no,,,,
326556,yes,,,,
326590,no,,,,
326614,yes,,,,
326693,yes,,,,
326703,yes,,,,
326726,yes,,,,
326778,yes,236467,2020-06-06,successful,856.1538466
326809,yes,,,,
326823,yes,198632,2020-04-23,successful,268.7930715
326823,yes,189192,2020-04-15,successful,112.2823847
326823,yes,210012,2020-04-25,successful,892.8493465
326823,yes,216823,2020-04-27,successful,772.1749648
326823,yes,209984,2020-04-02,successful,1041.582796
326823,yes,189236,2020-04-05,successful,227.4299828
326831,no,,,,
326880,no,,,,
326896,yes,,,,
326938,yes,,,,
326961,yes,,,,
326973,yes,,,,
327025,yes,,,,
327027,yes,,,,
327057,yes,,,,
327119,yes,,,,
327160,yes,,,,
327169,yes,,,,
327189,yes,,,,
327228,yes,,,,
327234,yes,,,,
327238,yes,,,,
327270,yes,,,,
327293,yes,,,,
327323,yes,,,,
327373,no,,,,
327377,yes,,,,
327392,no,,,,
327448,no,,,,
327470,yes,,,,
327531,yes,,,,
327534,yes,,,,
327539,yes,,,,
327588,no,,,,
327649,no,,,,
327656,yes,,,,
327728,yes,,,,
327757,yes,,,,
327773,yes,,,,
327823,yes,,,,
327832,yes,,,,
327860,yes,,,,
327885,yes,,,,
327889,yes,,,,
327979,yes,,,,
328011,no,,,,
328018,yes,,,,
328068,yes,,,,
328088,yes,,,,
328164,yes,,,,
328174,yes,,,,
328187,yes,,,,
328236,yes,,,,
328242,yes,,,,
328260,yes,,,,
328267,yes,,,,
328319,yes,,,,
328355,yes,,,,
328378,yes,,,,
328411,yes,,,,
328470,yes,,,,
328500,yes,,,,
328527,yes,,,,
328553,yes,,,,
328589,yes,,,,
328630,yes,,,,
328643,yes,,,,
328656,no,,,,
328684,yes,,,,
328717,yes,326613,2020-05-18,successful,687.4151485
328741,yes,,,,
328765,yes,,,,
328772,yes,,,,
328796,yes,,,,
328818,yes,,,,
328888,yes,,,,
328906,yes,,,,
328926,yes,,,,
328962,yes,,,,
328976,no,,,,
329016,yes,,,,
329057,yes,,,,
329095,yes,,,,
329163,yes,,,,
329208,yes,,,,
329234,yes,54234,2020-03-03,successful,512.0491262
329239,yes,,,,
329256,yes,,,,
329269,yes,,,,
329334,yes,,,,
329339,yes,,,,
329372,yes,,,,
329391,yes,,,,
329419,yes,,,,
329478,yes,,,,
329497,yes,,,,
329530,yes,,,,
329560,yes,,,,
329589,yes,,,,
329621,yes,,,,
329622,yes,,,,
329650,yes,,,,
329677,yes,,,,
329709,no,,,,
329733,yes,,,,
329745,yes,,,,
329803,yes,,,,
329825,yes,,,,
329836,yes,,,,
329868,yes,,,,
329899,yes,,,,
329926,yes,,,,
329996,yes,,,,
330028,yes,,,,
330119,yes,,,,
330130,yes,,,,
330143,yes,,,,
330171,yes,,,,
330199,yes,,,,
330232,yes,,,,
330286,yes,,,,
330318,yes,,,,
330345,yes,,,,
330368,yes,,,,
330400,yes,,,,
330456,yes,,,,
330472,yes,,,,
330492,yes,,,,
330510,yes,,,,
330522,yes,,,,
330524,yes,,,,
330545,yes,,,,
330572,yes,,,,
330591,yes,50570,2020-01-29,successful,490.0861377
330626,yes,,,,
330654,yes,,,,
330689,yes,,,,
330741,yes,,,,
330762,yes,,,,
330805,yes,,,,
330816,yes,,,,
330856,yes,,,,
330858,yes,,,,
330953,yes,,,,
331036,yes,,,,
331056,yes,,,,
331093,yes,,,,
331141,yes,,,,
331157,no,,,,
331179,yes,,,,
331231,yes,,,,
331283,yes,,,,
331327,yes,,,,
331351,yes,,,,
331375,yes,247009,2020-06-29,successful,361.7779887
331378,yes,,,,
331426,yes,,,,
331453,yes,,,,
331521,yes,,,,
331542,yes,,,,
331595,no,,,,
331625,yes,,,,
331636,yes,,,,
331650,yes,,,,
331684,yes,,,,
331716,no,,,,
331752,yes,,,,
331788,yes,,,,
331797,yes,204047,2020-04-06,successful,728.5320808
331870,yes,,,,
331890,yes,,,,
331925,yes,,,,
331931,yes,,,,
331949,yes,,,,
331968,yes,,,,
331970,yes,,,,
331972,yes,,,,
332010,yes,,,,
332036,yes,,,,
332053,yes,,,,
332061,no,,,,
332125,yes,,,,
332163,no,,,,
332187,yes,,,,
332232,yes,,,,
332289,yes,,,,
332301,yes,,,,
332344,yes,,,,
332374,yes,,,,
332410,yes,,,,
332428,no,,,,
332471,yes,,,,
332503,no,,,,
332529,no,,,,
332580,no,,,,
332592,yes,,,,
332604,yes,,,,
332611,yes,,,,
332686,yes,,,,
332697,yes,,,,
332720,yes,,,,
332731,yes,,,,
332751,yes,,,,
332798,yes,,,,
332819,no,,,,
332833,yes,,,,
332858,yes,,,,
332889,yes,,,,
332938,yes,,,,
332955,yes,,,,
332998,yes,,,,
333047,yes,,,,
333079,yes,,,,
333098,yes,,,,
333138,yes,,,,
333206,yes,,,,
333231,no,,,,
333258,yes,,,,
333277,yes,,,,
333293,yes,,,,
333310,yes,,,,
333341,yes,,,,
333380,yes,,,,
333411,yes,,,,
333433,yes,,,,
333442,yes,,,,
333458,yes,,,,
333472,yes,,,,
333492,yes,,,,
333493,yes,,,,
333521,yes,,,,
333540,yes,,,,
333553,yes,,,,
333574,yes,,,,
333600,yes,,,,
333627,no,,,,
333646,yes,,,,
333722,yes,,,,
333746,no,,,,
333765,yes,,,,
333783,yes,,,,
333816,no,,,,
333847,yes,,,,
333882,yes,,,,
333922,yes,,,,
333940,yes,,,,
333960,yes,,,,
334007,yes,,,,
334027,yes,,,,
334083,yes,,,,
334116,yes,,,,
334135,yes,,,,
334172,yes,,,,
334193,yes,,,,
334211,yes,,,,
334230,yes,,,,
334263,yes,,,,
334284,yes,,,,
334325,yes,,,,
334346,yes,,,,
334380,yes,,,,
334428,yes,,,,
334450,yes,,,,
334476,yes,,,,
334503,yes,,,,
334529,yes,,,,
334548,yes,,,,
334571,yes,,,,
334612,yes,,,,
334675,yes,,,,
334696,yes,,,,
334765,yes,,,,
334794,yes,,,,
334820,yes,,,,
334837,yes,,,,
334883,yes,,,,
334906,yes,,,,
334924,yes,,,,
334954,yes,,,,
334975,yes,,,,
334991,yes,,,,
335015,yes,,,,
335029,yes,,,,
335076,yes,,,,
335105,yes,,,,
335149,yes,,,,
335184,yes,,,,
335202,yes,,,,
335234,yes,,,,
335289,yes,,,,
335363,yes,,,,
335380,yes,,,,
335406,yes,,,,
335433,yes,,,,
335458,yes,,,,
335532,yes,,,,
335553,yes,,,,
335568,yes,,,,
335601,yes,,,,
335657,yes,,,,
335685,yes,,,,
335733,no,,,,
335773,yes,,,,
335815,no,,,,
335850,yes,,,,
335893,yes,,,,
335929,yes,,,,
335978,no,,,,
335981,no,300252,2020-06-09,canceled,406.3337834
335981,no,267123,2020-05-26,successful,324.1421772
335998,yes,,,,
336032,yes,,,,
336062,yes,,,,
336083,yes,,,,
336110,yes,,,,
336140,yes,,,,
336159,yes,,,,
336192,no,,,,
336238,yes,,,,
336241,yes,,,,
336286,yes,,,,
336333,no,,,,
336356,yes,,,,
336416,yes,,,,
336452,yes,,,,
336480,yes,,,,
336508,yes,,,,
336541,yes,,,,
336601,yes,,,,
336643,yes,,,,
336663,yes,,,,
336674,yes,,,,
336695,yes,,,,
336715,yes,,,,
336748,yes,,,,
336786,yes,,,,
336791,yes,,,,
336903,yes,,,,
336929,yes,,,,
337044,yes,,,,
337081,yes,,,,
337126,yes,,,,
337145,yes,,,,
337150,no,,,,
337168,yes,,,,
337192,yes,,,,
337233,yes,,,,
337312,yes,,,,
337350,yes,,,,
337380,yes,,,,
337398,no,,,,
337420,yes,,,,
337441,yes,,,,
337446,yes,,,,
337472,yes,,,,
337485,no,,,,
337550,yes,,,,
337583,yes,,,,
337621,yes,,,,
